Id_Externo__c,Lote_M2__c,Valor_Total__c,Cuota_Entrada__c,Ubicacion__c,Asesor_Comercial__c,Cuenta__r.Id_Externo__c,Grupo_de_Venta__c,Nombre_del_Proyecto__c,Pagos_Vencidos__c,Modelo_Casa__c,Plantas__c,Estado_Contrato__c,Categoria_Producto__c
2579,112,236716,33140.24,Santo Domingo,Maria Jose,ed017e2e-c5ea-403c-a659-00851249ff6b,Equipo 2,Playa Arenas,4,Spiaggia,2,RESCILIADO,DEPARTAMENTO
2580,152,128815,10305.2,Santo Domingo,Maria Jose,9641e24d-3bfe-4a40-9516-0b1d55b7f3c5,Equipo 1,Ciudad Celeste,2,Acqua,1,PAGO,VILLA
2581,75,9801,686.07,Santo Domingo,Maria Fernanda,03b14100-2fb5-4d35-ac29-7c5287f3b41b,Equipo 2,Ciudad Celeste,1,Acqua,1,PAGO,VILLA
2582,78,233717,28046.04,Santo Domingo,Maria Jose,31dc3169-38eb-4f84-9964-1e110cdc944c,Equipo 1,Ciudad Celeste,5,Spiaggia,1,PAGO,DEPARTAMENTO
2583,128,174525,15707.25,Cuenca,Maria Fernanda,254baa01-ebac-43a4-bd37-55bcdf372825,Equipo 1,Playa Arenas,0,Acqua,3,PAGO,VILLA
2584,157,35939,4672.07,Machala,Carlos,861f310b-d097-4c6e-b837-0a264a1d08d3,Equipo 3,Parque Azul,1,Isola,2,PAGO,VILLA
2585,35,105113,6306.78,Machala,Miguel Angel,d3a9fef4-5c60-440c-9927-acc185770a21,Equipo 3,Ciudad Celeste,0,Notte,1,PAGO,DEPARTAMENTO
2586,82,54357,3261.42,Guayaquil,Juan Carlos,62fdc90b-569b-4b17-b2d8-4605573a30a9,Equipo 3,Parque Azul,4,Acqua,1,PAGO,VILLA
2587,133,124777,13725.47,Quito,Juan Carlos,78e0e8a9-0d5f-4841-ab13-cda6bc69d38e,Equipo 1,Ciudad Celeste,1,Marinella,3,PAGO,DEPARTAMENTO
2588,151,234515,28141.8,Santo Domingo,Carlos,c1af40a6-6bcf-414c-b912-9289f454d72e,Equipo 1,Ciudad Celeste,4,Marinella,2,RESCILIADO,DEPARTAMENTO
2589,85,67293,7402.23,Cuenca,Maria Carmen,f52a0634-2200-46fe-b3dd-f6e1e78bec4f,Equipo 2,Ciudad Celeste,1,Isola,1,PAGO,DEPARTAMENTO
2590,176,103495,12419.4,Quito,Maria Jose,94ee3694-8711-402c-952d-85be295ed281,Equipo 3,Playa Arenas,5,Acqua,3,PAGO,VILLA
2591,106,157612,12608.96,Guayaquil,Carlos,9c56cc4f-b42b-444a-a5c6-03d2e3148232,Equipo 2,Ciudad Celeste,3,Ventto,1,PAGO,DEPARTAMENTO
2592,145,170484,8524.2,Guayaquil,Juan Carlos,d8ec5f1d-4d0c-45a2-8035-4b266d769a0b,Equipo 1,Playa Arenas,0,Acqua,2,PAGO,VILLA
2593,189,60262,9039.3,Naranjito,Juan Carlos,a0262ffc-c5c6-44ea-849e-0ea239be0532,Equipo 1,Parque Azul,1,Isola,1,PAGO,VILLA
2594,58,204456,26579.28,Cuenca,Maria Fernanda,b37390c4-8a2c-4e30-b427-9c562f4cb194,Equipo 3,Playa Arenas,3,Marinella,3,PAGO,VILLA
2595,101,240465,14427.9,Naranjito,Carlos,a92bd096-8c54-4604-8bd7-d6c91eb669ee,Equipo 2,Parque Azul,4,Acqua,3,RESCILIADO,VILLA
2596,139,101190,10119,Guayaquil,Maria Jose,7d009347-b193-49a0-a3d1-1462521c2baf,Equipo 1,Parque Azul,5,Ventto,1,RESCILIADO,DEPARTAMENTO
2597,174,179647,8982.35,Guayaquil,Juan Carlos,4ad51d96-d5ce-480e-9591-2b20c905265d,Equipo 1,Parque Azul,0,Notte,1,PAGO,VILLA
2598,112,47037,3292.59,Santo Domingo,Carlos,9b54d1f4-b1c8-4cbf-8cb2-6f4adee07b4f,Equipo 3,Playa Arenas,2,Ventto,3,RESCILIADO,VILLA
2599,180,200874,22096.14,Machala,Juan Carlos,f0536ebd-3e5f-4a4d-8337-7cb61007d314,Equipo 3,Playa Arenas,0,Ventto,1,PAGO,DEPARTAMENTO
2600,106,246122,24612.2,Machala,Juan Carlos,e089f961-081f-4ca4-bafe-63632076eca8,Equipo 2,Ciudad Celeste,2,Ventto,1,RESCILIADO,VILLA
2601,30,199171,17925.39,Quito,Carlos,e8f2d10f-a047-4475-98c8-99a67e5f1419,Equipo 3,Parque Azul,0,Notte,1,PAGO,VILLA
2602,146,33248,2327.36,Guayaquil,Carlos,6fed63b4-5a77-49bb-acda-293e09d1c840,Equipo 1,Playa Arenas,0,Spiaggia,2,PAGO,VILLA
2603,39,61787,4942.96,Cuenca,Maria Fernanda,e09ec3d2-96f5-4c93-ab0c-13d0089e1fd9,Equipo 2,Parque Azul,1,Isola,3,PAGO,VILLA
2604,34,217798,23957.78,Machala,Maria Fernanda,270f43bb-f775-4ab4-a5d0-cb718b2dbef5,Equipo 3,Parque Azul,0,Acqua,2,PAGO,VILLA
2605,113,17084,2050.08,Machala,Maria Fernanda,ff7f733f-c98b-44b0-a275-83841697fd2d,Equipo 1,Ciudad Celeste,5,Spiaggia,1,PAGO,VILLA
2606,105,108047,10804.7,Machala,Maria Jose,70a77515-8c08-4349-bb2b-1650d2513204,Equipo 2,Parque Azul,5,Acqua,3,PAGO,VILLA
2607,176,50182,4516.38,Guayaquil,Maria Carmen,dc5b8ee1-e25d-4ee0-b4bc-a79ecd76f23a,Equipo 3,Ciudad Celeste,3,Notte,3,PAGO,DEPARTAMENTO
2608,68,224394,29171.22,Machala,Maria Jose,d87554c2-454e-4bb2-8391-5d5a0a67d4d9,Equipo 1,Parque Azul,1,Marinella,3,RESCILIADO,VILLA
2609,66,69350,4161,Santo Domingo,Maria Fernanda,73f4cd5b-8575-4a2a-bf8a-d6616d6937a2,Equipo 2,Parque Azul,1,Isola,1,PAGO,VILLA
2610,110,169410,8470.5,Naranjito,Miguel Angel,d44c65f6-b09d-4718-9e5f-e6aef9df8f2e,Equipo 2,Ciudad Celeste,1,Acqua,3,PAGO,DEPARTAMENTO
2611,75,199440,11966.4,Naranjito,Carlos,21a11be7-5bb5-4165-b6d0-fa64a61301ad,Equipo 2,Parque Azul,2,Spiaggia,2,RESCILIADO,DEPARTAMENTO
2612,173,193673,11620.38,Santo Domingo,Maria Carmen,63f64d41-87ce-4585-9b82-86926faf41ef,Equipo 3,Ciudad Celeste,0,Isola,2,PAGO,DEPARTAMENTO
2613,83,226249,31674.86,Guayaquil,Juan Carlos,92f6c56f-f499-4aa0-a8d1-ad7193ddb1e6,Equipo 1,Ciudad Celeste,0,Ventto,1,RESCILIADO,VILLA
2614,172,40636,4876.32,Cuenca,Miguel Angel,2a5b3234-3582-4cc9-9d8a-083a763ccd68,Equipo 3,Parque Azul,3,Notte,1,PAGO,DEPARTAMENTO
2615,109,194960,11697.6,Santo Domingo,Carlos,493df775-d2fe-4504-9737-26ab5d3d7297,Equipo 2,Playa Arenas,2,Spiaggia,2,PAGO,VILLA
2616,158,220477,15433.39,Cuenca,Maria Fernanda,d723bbc7-915c-415f-b810-610d46e15e3e,Equipo 2,Parque Azul,4,Spiaggia,1,RESCILIADO,VILLA
2617,92,220277,26433.24,Guayaquil,Maria Carmen,9ec24ca8-55d4-459c-9b8c-fbe93b668c79,Equipo 3,Ciudad Celeste,4,Acqua,2,PAGO,VILLA
2618,199,152264,13703.76,Cuenca,Maria Carmen,3ab05332-539a-4e1c-9fa3-3f7d420b99a1,Equipo 2,Ciudad Celeste,4,Ventto,3,RESCILIADO,DEPARTAMENTO
2619,130,21331,2559.72,Guayaquil,Maria Jose,27db702e-b582-43e7-abfe-eed56b42e5de,Equipo 3,Playa Arenas,0,Notte,2,PAGO,DEPARTAMENTO
2620,190,194963,25345.19,Naranjito,Maria Fernanda,71f5b95e-e948-4d41-ba04-8908f6800312,Equipo 1,Parque Azul,2,Ventto,2,PAGO,VILLA
2621,95,74549,7454.9,Quito,Miguel Angel,6770d7e5-f9ae-4260-8b5a-83c1081b13f2,Equipo 1,Playa Arenas,4,Isola,1,PAGO,DEPARTAMENTO
2622,137,226329,33949.35,Quito,Carlos,746ebd66-3ba2-46d8-9a17-80cd1a52fa72,Equipo 3,Ciudad Celeste,5,Isola,3,RESCILIADO,DEPARTAMENTO
2623,179,53842,7537.88,Guayaquil,Maria Carmen,f786da2e-e9a5-4908-961f-25daa0084a18,Equipo 3,Playa Arenas,0,Isola,1,PAGO,DEPARTAMENTO
2624,107,95357,4767.85,Quito,Maria Fernanda,ab0dbccb-aa20-4ed9-9ee8-0e00899c6cb9,Equipo 1,Ciudad Celeste,2,Ventto,1,PAGO,VILLA
2625,176,162212,8110.6,Quito,Juan Carlos,062de24e-c51a-47cc-b6e2-4a8015a2a803,Equipo 3,Playa Arenas,2,Notte,1,PAGO,VILLA
2626,119,142688,18549.44,Quito,Maria Carmen,9aba2b73-5b34-4182-bf71-c4cce5d7d91e,Equipo 3,Parque Azul,5,Ventto,3,RESCILIADO,DEPARTAMENTO
2627,91,226179,24879.69,Cuenca,Maria Jose,5e5019a7-5dea-4d02-989c-d528cc42d70d,Equipo 1,Parque Azul,1,Marinella,2,PAGO,VILLA
2628,108,238154,33341.56,Quito,Miguel Angel,a6a92654-6c73-4f57-b431-5cd7564cbf22,Equipo 1,Playa Arenas,4,Notte,1,PAGO,DEPARTAMENTO
2629,104,224544,31436.16,Santo Domingo,Maria Jose,9f77a69e-664c-459b-8c63-0687f11f2cf6,Equipo 3,Parque Azul,2,Acqua,1,PAGO,DEPARTAMENTO
2630,122,119821,11982.1,Naranjito,Carlos,a2817a21-cb78-45f8-99fa-df5c40f9d309,Equipo 3,Ciudad Celeste,5,Acqua,2,PAGO,VILLA
2631,193,170538,11937.66,Machala,Carlos,35449a04-fe94-427b-83eb-ff7799ec0257,Equipo 2,Parque Azul,2,Acqua,2,PAGO,DEPARTAMENTO
2632,44,171867,18905.37,Guayaquil,Miguel Angel,51cea888-1cdd-4b9f-86af-8f228b3a8666,Equipo 1,Playa Arenas,4,Isola,1,PAGO,DEPARTAMENTO
2633,43,219954,26394.48,Machala,Juan Carlos,d5cce6bc-de3e-45f9-a9d5-4cfaa3bba0e7,Equipo 1,Ciudad Celeste,0,Spiaggia,1,PAGO,VILLA
2634,135,16570,1988.4,Quito,Carlos,bcb98131-f4d8-4aea-bc61-cd15420991ed,Equipo 2,Playa Arenas,0,Ventto,2,PAGO,DEPARTAMENTO
2635,173,47944,7191.6,Machala,Juan Carlos,bee25738-a394-4355-9f37-32ba86b344a2,Equipo 1,Ciudad Celeste,3,Notte,1,PAGO,DEPARTAMENTO
2636,130,220743,30904.02,Cuenca,Carlos,cf802d81-b060-4ab8-9465-b294cdb0cb02,Equipo 1,Parque Azul,0,Acqua,1,PAGO,VILLA
2637,47,9984,698.88,Naranjito,Miguel Angel,c9c9bd9c-445a-41f3-96fe-d17a141c5996,Equipo 3,Parque Azul,4,Ventto,1,RESCILIADO,DEPARTAMENTO
2638,126,198737,13911.59,Cuenca,Maria Fernanda,2aba3dc0-7a1f-4f54-90c6-041ad5d04e27,Equipo 1,Playa Arenas,5,Spiaggia,1,PAGO,VILLA
2639,182,69094,9673.16,Guayaquil,Maria Carmen,3ae0c8f2-9cf2-4ca5-89e1-b16dde95f9c4,Equipo 2,Ciudad Celeste,1,Isola,2,PAGO,VILLA
2640,39,99710,7976.8,Guayaquil,Maria Carmen,6234edbc-3798-4618-b261-56110f6264c0,Equipo 2,Playa Arenas,2,Marinella,1,PAGO,VILLA
2641,73,175617,10537.02,Naranjito,Maria Carmen,d380e9c0-4a44-4a37-96d2-cd2a88e2bd8d,Equipo 2,Ciudad Celeste,2,Notte,2,PAGO,VILLA
2642,190,155502,10885.14,Quito,Maria Jose,03a739d2-7883-48fc-a99b-11585d0f3643,Equipo 1,Parque Azul,5,Acqua,2,PAGO,VILLA
2643,95,90200,4510,Quito,Maria Fernanda,193078dc-70bf-4589-b609-ec1028097aeb,Equipo 2,Ciudad Celeste,1,Isola,2,PAGO,DEPARTAMENTO
2644,99,174925,17492.5,Santo Domingo,Carlos,e05ee30d-71cc-4dc9-882d-f4b8a43dcc4f,Equipo 2,Ciudad Celeste,0,Marinella,1,RESCILIADO,DEPARTAMENTO
2645,139,234312,28117.44,Naranjito,Juan Carlos,c348955d-82d6-4e19-8a19-659d72ab4adf,Equipo 2,Ciudad Celeste,4,Marinella,3,RESCILIADO,DEPARTAMENTO
2646,172,60653,5458.77,Machala,Maria Jose,4415db83-5811-47f7-9385-1e9665b9b785,Equipo 3,Parque Azul,3,Ventto,1,PAGO,VILLA
2647,170,64135,9620.25,Santo Domingo,Carlos,2d85d3f1-ce3f-4058-bc85-e8155728b1fb,Equipo 2,Parque Azul,5,Notte,2,RESCILIADO,VILLA
2648,99,220779,26493.48,Naranjito,Miguel Angel,1ee2ee2b-83ce-452b-9adc-7be214694b83,Equipo 3,Playa Arenas,2,Acqua,3,PAGO,VILLA
2649,62,79936,7993.6,Naranjito,Maria Carmen,3f3fa5d9-856a-40c0-af03-eaef87490526,Equipo 3,Playa Arenas,2,Spiaggia,1,PAGO,VILLA
2650,161,61372,6137.2,Santo Domingo,Maria Fernanda,3521db16-0701-463b-ab42-8d5ac0cd67d5,Equipo 1,Ciudad Celeste,0,Ventto,1,PAGO,VILLA
2651,74,62647,6264.7,Santo Domingo,Juan Carlos,5f8ce027-a216-41b6-b9b0-93a3685b2f8c,Equipo 1,Playa Arenas,3,Spiaggia,2,PAGO,VILLA
2652,141,70146,5611.68,Guayaquil,Maria Fernanda,2ed23391-5d92-4acf-ac18-b76d37077f21,Equipo 3,Ciudad Celeste,4,Spiaggia,2,RESCILIADO,DEPARTAMENTO
2653,188,172902,24206.28,Machala,Juan Carlos,00b6a2e3-bd60-4973-87d4-6186c83688c6,Equipo 1,Parque Azul,1,Marinella,2,PAGO,VILLA
2654,62,64423,5153.84,Machala,Maria Fernanda,a1955edd-0e69-4910-bd9e-26092b945adc,Equipo 3,Ciudad Celeste,5,Acqua,2,PAGO,DEPARTAMENTO
2655,73,139928,16791.36,Machala,Maria Fernanda,655b73af-4846-4b6f-956c-25a0edcd2b21,Equipo 2,Parque Azul,5,Ventto,1,RESCILIADO,VILLA
2656,153,247378,24737.8,Guayaquil,Maria Jose,09945a88-1a05-4438-a579-c1be9c08b27d,Equipo 3,Parque Azul,4,Acqua,2,RESCILIADO,DEPARTAMENTO
2657,64,147791,19212.83,Machala,Carlos,52679492-1304-4cbb-8bbc-308dee25c697,Equipo 1,Parque Azul,0,Notte,1,PAGO,VILLA
2658,170,246300,22167,Quito,Maria Fernanda,0f9b0a76-d5cd-44c1-9d32-ddab309ee5cb,Equipo 1,Parque Azul,4,Notte,3,RESCILIADO,DEPARTAMENTO
2659,36,71814,5745.12,Machala,Juan Carlos,01818b12-3196-400b-9cc9-d240f1f05afa,Equipo 3,Ciudad Celeste,3,Marinella,2,PAGO,DEPARTAMENTO
2660,179,137956,8277.36,Machala,Carlos,ed017e2e-c5ea-403c-a659-00851249ff6b,Equipo 3,Parque Azul,1,Ventto,2,PAGO,VILLA
2661,130,211687,25402.44,Cuenca,Miguel Angel,16210226-ff0f-4880-b57c-0fe8783da5b5,Equipo 3,Parque Azul,2,Marinella,1,RESCILIADO,DEPARTAMENTO
2662,72,218467,28400.71,Guayaquil,Maria Carmen,ddf3b427-0f36-4ca1-aafd-a2c6b192d777,Equipo 1,Playa Arenas,0,Ventto,3,PAGO,DEPARTAMENTO
2663,132,140370,16844.4,Cuenca,Maria Fernanda,b609de85-fe20-4cc6-aca9-06b795a8eea4,Equipo 1,Parque Azul,3,Marinella,1,PAGO,VILLA
2664,127,99105,12883.65,Naranjito,Maria Fernanda,4f9c80ce-df7d-41d1-9d04-18a8aeeefe94,Equipo 3,Parque Azul,3,Acqua,3,PAGO,DEPARTAMENTO
2665,77,194199,19419.9,Guayaquil,Maria Carmen,3453a59d-bdea-4b25-9c64-bef5b442343d,Equipo 2,Parque Azul,3,Notte,1,PAGO,DEPARTAMENTO
2666,154,248238,14894.28,Quito,Maria Carmen,a8a56bbb-125d-42f7-991e-c6ee2988f0a1,Equipo 1,Ciudad Celeste,3,Marinella,3,RESCILIADO,DEPARTAMENTO
2667,95,248692,22382.28,Quito,Miguel Angel,ff07eb19-6a4a-489c-89f6-aca2ce52e607,Equipo 2,Ciudad Celeste,3,Ventto,3,RESCILIADO,DEPARTAMENTO
2668,92,99045,9904.5,Cuenca,Juan Carlos,1142b228-2d75-4646-9e62-8ee5debd9d9b,Equipo 1,Ciudad Celeste,4,Marinella,3,RESCILIADO,DEPARTAMENTO
2669,136,154627,20101.51,Quito,Juan Carlos,debd3c31-374f-4d89-bde5-58efce59fc25,Equipo 3,Playa Arenas,5,Spiaggia,1,PAGO,VILLA
2670,176,96872,13562.08,Cuenca,Miguel Angel,02fdc197-32e5-40f5-8f54-b8e7f8bc3b83,Equipo 1,Parque Azul,1,Isola,2,PAGO,VILLA
2671,143,234105,25751.55,Quito,Carlos,8929b620-af90-47cf-98b8-3a4486839788,Equipo 3,Ciudad Celeste,0,Spiaggia,2,PAGO,DEPARTAMENTO
2672,177,130925,19638.75,Machala,Maria Jose,49f04537-88ae-401c-84a1-33358be3840d,Equipo 1,Playa Arenas,0,Ventto,1,PAGO,VILLA
2673,32,197371,17763.39,Naranjito,Maria Fernanda,656edab8-6733-47bb-8cd4-06d891cad2ad,Equipo 1,Playa Arenas,3,Spiaggia,3,PAGO,VILLA
2674,145,9939,993.9,Machala,Maria Jose,cb8462a0-fb64-4567-b7ca-5825ac59c769,Equipo 3,Parque Azul,4,Marinella,1,RESCILIADO,DEPARTAMENTO
2675,132,34015,3061.35,Naranjito,Carlos,47cb0f62-1d82-424d-999d-22b71f7e104b,Equipo 1,Playa Arenas,0,Acqua,1,PAGO,VILLA
2676,60,71075,5686,Naranjito,Maria Carmen,a4b379e1-cc03-430f-a8e5-408910c6d0d3,Equipo 2,Parque Azul,3,Ventto,1,RESCILIADO,DEPARTAMENTO
2677,53,244294,17100.58,Naranjito,Miguel Angel,fb2c7d7f-49ac-4239-bdb4-66b1376ce00c,Equipo 1,Parque Azul,1,Isola,1,PAGO,DEPARTAMENTO
2678,165,86288,4314.4,Guayaquil,Juan Carlos,ce63b6dd-5b90-4409-83a0-0316e3513e98,Equipo 1,Parque Azul,2,Notte,1,PAGO,DEPARTAMENTO
2679,139,131409,11826.81,Cuenca,Maria Carmen,91d08a9c-0468-446d-9144-386c218649ad,Equipo 2,Ciudad Celeste,0,Marinella,3,PAGO,VILLA
2680,191,14696,1616.56,Guayaquil,Maria Fernanda,8b73367e-971a-404b-99fa-3b33f8ce0ee5,Equipo 1,Parque Azul,5,Notte,2,PAGO,VILLA
2681,141,23787,1189.35,Cuenca,Maria Carmen,37150392-57e5-4c29-9333-1b5ff28d939e,Equipo 1,Playa Arenas,0,Acqua,2,PAGO,VILLA
2682,171,75591,9826.83,Machala,Maria Fernanda,a0cfe192-b8a1-4857-b41a-7378b1839f80,Equipo 1,Playa Arenas,5,Acqua,2,PAGO,VILLA
2683,187,105639,10563.9,Cuenca,Maria Fernanda,b2244b36-3eba-45e8-a59c-7a7415528095,Equipo 3,Parque Azul,5,Ventto,3,PAGO,DEPARTAMENTO
2684,43,38643,2318.58,Cuenca,Maria Fernanda,b7a49cad-6ffc-4074-8c9b-2f0bb9ec7bb4,Equipo 3,Parque Azul,0,Acqua,3,PAGO,DEPARTAMENTO
2685,121,197774,9888.7,Naranjito,Maria Carmen,aa295472-6531-461e-8f18-6744da3e804e,Equipo 2,Playa Arenas,5,Spiaggia,3,PAGO,VILLA
2686,37,208658,14606.06,Santo Domingo,Maria Fernanda,b3111034-ad04-4338-a0f8-9db0f46c8e54,Equipo 1,Parque Azul,1,Spiaggia,1,PAGO,VILLA
2687,186,191501,19150.1,Quito,Maria Jose,98ce7a82-6c15-43f0-8227-efc75804f084,Equipo 1,Parque Azul,1,Notte,2,PAGO,DEPARTAMENTO
2688,140,133638,10691.04,Naranjito,Juan Carlos,aa3c4788-65f7-4ce5-88e1-56e847139a1e,Equipo 2,Playa Arenas,5,Ventto,3,RESCILIADO,DEPARTAMENTO
2689,69,139216,15313.76,Quito,Maria Jose,8e0c3ad0-4546-46bf-82a7-45a8d14c4775,Equipo 3,Parque Azul,4,Notte,2,RESCILIADO,VILLA
2690,112,69826,5586.08,Santo Domingo,Maria Jose,9b273af0-a998-49cd-b658-6c00fc1c992c,Equipo 3,Playa Arenas,5,Notte,3,PAGO,DEPARTAMENTO
2691,185,32288,4520.32,Santo Domingo,Maria Carmen,c951c2f4-4043-41d5-8891-9b7c0921843b,Equipo 3,Playa Arenas,5,Spiaggia,3,PAGO,VILLA
2692,129,81507,10595.91,Naranjito,Maria Jose,a9db65e6-e51f-4945-b7e8-94f700a68e28,Equipo 2,Playa Arenas,4,Notte,2,RESCILIADO,DEPARTAMENTO
2693,52,241966,24196.6,Guayaquil,Maria Carmen,157a71fc-7600-4b60-86af-6526f30be5e8,Equipo 3,Playa Arenas,4,Spiaggia,3,RESCILIADO,VILLA
2694,182,213571,21357.1,Santo Domingo,Maria Jose,39739286-0963-4bd7-8a72-e21d3f4e4251,Equipo 1,Ciudad Celeste,0,Ventto,2,PAGO,DEPARTAMENTO
2695,144,234973,21147.57,Machala,Juan Carlos,3e125dc9-2fab-4ba2-8200-61de357429ac,Equipo 2,Parque Azul,0,Isola,1,PAGO,VILLA
2696,64,201131,16090.48,Naranjito,Carlos,28f891ad-aa20-4a2d-9aea-e28a6d55a795,Equipo 3,Parque Azul,2,Ventto,2,RESCILIADO,DEPARTAMENTO
2697,133,139743,12576.87,Naranjito,Carlos,f0712f35-749a-460b-8986-8abce427bbad,Equipo 2,Playa Arenas,0,Spiaggia,3,RESCILIADO,VILLA
2698,168,32138,2571.04,Quito,Maria Fernanda,25065e59-3639-40d7-9460-e64ac5e8a88b,Equipo 2,Ciudad Celeste,0,Spiaggia,1,PAGO,VILLA
2699,180,150978,7548.9,Quito,Juan Carlos,6b353250-044d-46b9-b366-13aec76197c2,Equipo 1,Ciudad Celeste,0,Marinella,3,PAGO,VILLA
2700,199,88340,10600.8,Naranjito,Juan Carlos,1ec0499b-f814-40fe-a911-3b6bf4e0a98c,Equipo 3,Ciudad Celeste,0,Acqua,3,PAGO,DEPARTAMENTO
2701,139,183217,12825.19,Santo Domingo,Maria Jose,b0af3b37-41fc-4116-9f1e-de15919f4c12,Equipo 1,Ciudad Celeste,2,Isola,1,PAGO,DEPARTAMENTO
2702,61,144138,20179.32,Quito,Maria Jose,239ba4c0-1588-4309-bed6-77a848e05626,Equipo 1,Parque Azul,4,Spiaggia,2,RESCILIADO,DEPARTAMENTO
2703,101,98208,6874.56,Santo Domingo,Maria Carmen,060bdd29-698c-49bd-be30-fa7f961997ce,Equipo 2,Ciudad Celeste,4,Spiaggia,2,RESCILIADO,VILLA
2704,64,184525,9226.25,Guayaquil,Carlos,1d67f7cd-19db-4ac0-91e5-7bfb12be1cbb,Equipo 3,Ciudad Celeste,1,Acqua,1,PAGO,DEPARTAMENTO
2705,111,10629,637.74,Machala,Maria Carmen,c1547ff3-3270-48cc-94e3-b6fa33834d19,Equipo 2,Parque Azul,5,Acqua,3,PAGO,VILLA
2706,169,48957,3916.56,Guayaquil,Juan Carlos,bdf301a6-9d13-4105-b139-699d5ba0bd01,Equipo 1,Playa Arenas,5,Acqua,3,PAGO,VILLA
2707,65,169596,10175.76,Cuenca,Maria Carmen,1bd87991-4d1b-4403-8e73-a46bfe8cef4a,Equipo 2,Playa Arenas,5,Acqua,2,PAGO,DEPARTAMENTO
2708,63,186682,22401.84,Quito,Maria Carmen,5f1498dd-d45f-4333-adc0-1cdd06b6b3be,Equipo 3,Playa Arenas,3,Notte,1,PAGO,VILLA
2709,35,111623,7813.61,Cuenca,Juan Carlos,43709b9f-f280-4208-9955-f121150f45d3,Equipo 2,Ciudad Celeste,1,Notte,1,PAGO,VILLA
2710,114,28380,2838,Santo Domingo,Carlos,98c1f95c-205f-44d2-978b-13238ee09ae1,Equipo 3,Playa Arenas,5,Acqua,3,PAGO,VILLA
2711,93,142313,21346.95,Naranjito,Miguel Angel,1139d90b-fc2b-434c-9bfa-c52159ce5f16,Equipo 1,Ciudad Celeste,5,Spiaggia,3,RESCILIADO,DEPARTAMENTO
2712,127,65710,8542.3,Guayaquil,Miguel Angel,8662b6cd-5bea-438d-a8b5-67c32b33571d,Equipo 1,Ciudad Celeste,0,Notte,3,PAGO,DEPARTAMENTO
2713,129,183436,23846.68,Cuenca,Maria Jose,5e9915a6-920e-45d2-bcec-140c1dbb8167,Equipo 1,Parque Azul,4,Acqua,2,RESCILIADO,VILLA
2714,113,63123,8837.22,Quito,Miguel Angel,d27cdefd-56ce-490f-ba08-a0456adb0e70,Equipo 2,Parque Azul,1,Isola,3,RESCILIADO,VILLA
2715,63,182716,10962.96,Santo Domingo,Miguel Angel,ed68b4d8-af6e-4085-a582-d915a0f5f688,Equipo 1,Playa Arenas,0,Notte,2,PAGO,VILLA
2716,97,112700,6762,Cuenca,Maria Jose,92d6189e-2fe2-466b-9e38-abd322022ab6,Equipo 2,Ciudad Celeste,5,Marinella,3,RESCILIADO,DEPARTAMENTO
2717,119,192213,9610.65,Naranjito,Maria Carmen,bc878b3d-364b-4387-bd2b-1a297b8dc4b6,Equipo 1,Parque Azul,5,Marinella,1,PAGO,DEPARTAMENTO
2718,59,18197,2547.58,Quito,Maria Carmen,b8505b9c-5fe5-45e0-9a1b-eabb0199770b,Equipo 3,Playa Arenas,2,Acqua,1,PAGO,DEPARTAMENTO
2719,197,99660,6976.2,Santo Domingo,Maria Fernanda,b4227fdb-9667-4b66-83bf-9888e8bbc601,Equipo 2,Ciudad Celeste,0,Notte,3,PAGO,VILLA
2720,131,157339,22027.46,Machala,Juan Carlos,f9ef0cf8-2e45-42e0-ab63-0da3490dfec3,Equipo 1,Ciudad Celeste,0,Ventto,2,PAGO,DEPARTAMENTO
2721,180,75489,6794.01,Cuenca,Maria Jose,cb8462a0-fb64-4567-b7ca-5825ac59c769,Equipo 2,Playa Arenas,0,Ventto,2,PAGO,VILLA
2722,80,169903,13592.24,Guayaquil,Juan Carlos,a3a529c6-c102-4872-ba8c-4e68c002f0ee,Equipo 1,Ciudad Celeste,2,Acqua,3,PAGO,DEPARTAMENTO
2723,83,18019,1621.71,Naranjito,Juan Carlos,1066a833-c46a-4b52-812c-cf2831e07a81,Equipo 3,Playa Arenas,1,Ventto,3,PAGO,DEPARTAMENTO
2724,148,85581,10269.72,Machala,Maria Carmen,ac27c317-86b5-45a9-8640-d71fc943f454,Equipo 2,Parque Azul,4,Marinella,1,RESCILIADO,VILLA
2725,43,233841,16368.87,Cuenca,Maria Jose,c6cfebde-2776-4127-9540-f5d37bf242fb,Equipo 2,Ciudad Celeste,0,Spiaggia,2,RESCILIADO,DEPARTAMENTO
2726,104,106953,10695.3,Santo Domingo,Maria Jose,9bdfed3e-6efa-43aa-9f48-99a387839212,Equipo 3,Playa Arenas,5,Marinella,1,PAGO,VILLA
2727,75,24300,3159,Quito,Juan Carlos,b6f809f6-04bb-4627-a65e-1335cf8b4abc,Equipo 2,Playa Arenas,0,Notte,1,PAGO,DEPARTAMENTO
2728,191,134011,12060.99,Santo Domingo,Maria Fernanda,77550223-f175-4562-ae2c-9e0cb415202c,Equipo 1,Ciudad Celeste,0,Marinella,3,PAGO,DEPARTAMENTO
2729,111,12217,1588.21,Machala,Maria Carmen,58f4946b-e40d-42ae-8a7f-d7b32307211b,Equipo 1,Parque Azul,2,Ventto,1,PAGO,VILLA
